linea_id,pedido_id,producto_id,talla,cantidad,precio_unitario,descuento_pct
912062,504823,1352,XS,1,"12,43 €",0%
912063,504824,1042,xl,2,"49,99 €",40%
912064,504824,1227,S,1,"25,33 €",0.5
912065,504824,1053,m,2,"38,51 €",0.3
912066,504825,1385,M,1,"28,77 €",0%
912067,504825,1392,L,2,"12,73 €",20%
912068,504825,1082,M,1,"49,65 €",0
912069,504825,1237,L,1,"35,53 €",0%
912070,504826,1181,M,1,"24,51 €",0.0
912071,504827,1311,L,1,"30,25 €",10
912072,504828,1009,M,1,"25,67 €",0%
912073,504828,1082,Talla S,1,"49,65 €",0.0
912074,504828,1381,XL,2,"34,45 €",0.0
912075,504829,1185,S,1,"21,81 €",20%
912076,504830,1102,38,2,"68,36 €",0.0
912077,504830,1265,S,1,"44,68 €",0%
912078,504831,1284,L,1,"20,70 €",30
912079,504832,1042,L,1,"49,99 €",0.4
912080,504833,1042,S,1,"49,99 €",40%
912081,504833,1080,m,2,"34,78 €",0%
912082,504834,1367,Talla S,1,"13,47 €",10
912083,504835,1184,Talla L,1,"14,15 €",30%
912084,504835,1148,39,2,"36,02 €",0.1
912085,504836,1042,L,1,"49,99 €",40%
912086,504836,1252,XS,1,"33,85 €",0.1
912087,504837,1203,Talla S,1,"19,01 €",0.4
912088,504837,1121,Talla 40,1,"72,81 €",0%
912089,504837,1138,37,1,"48,26 €",0.2
912090,504837,1014,M,1,"48,60 €",10%
912091,504838,1362,XL,1,"26,07 €",20
912092,504838,1210,S,2,"18,98 €",0.1
912093,504839,1348,l,1,"54,42 €",20%
912094,504839,1363,XL,2,"31,93 €",0.0
912095,504839,1141,41,1,"47,53 €",0.1
912096,504839,1285,s,2,"39,82 €",0
912097,504839,1333,l,1,"89,35 €",0.0
912098,504839,1196,XL,1,"15,48 €",0.1
912099,504840,1055,Talla M,1,"33,15 €",0.2
912100,504840,1142,38,1,"75,44 €",0.0
912101,504840,1248,M,1,"44,58 €",0.0
912102,504840,1100,40,1,"49,80 €",0.2
912103,504840,1104,41,1,"51,58 €",20%
912104,504841,1392,M,1,"12,73 €",20
912105,504842,1315,XS,1,"32,56 €",0%
912106,504842,1087,L,1,"49,59 €",0%
912107,504843,1139,40,1,"49,46 €",30%
912108,504844,1288,L,1,"30,24 €",20%
912109,504845,1320,XL,1,"35,05 €",20
912110,504845,1200,S,1,"21,79 €",20%
912111,504845,1204,Talla XL,1,"12,35 €",20
912112,504845,1103,Talla 41,1,"62,95 €",30
912113,504846,1226,s,1,"35,69 €",0.4
912114,504846,1204,M,2,"12,35 €",40%
912115,504846,1305,S,1,"32,92 €",0.3
912116,504847,1175,M,1,"17,99 €",50
912117,504847,1199,m,1,"21,22 €",0.4
912118,504847,1229,XS,1,"38,72 €",10
912119,504847,1103,39,1,"62,95 €",0.0
912120,504848,1036,S,1,"51,15 €",20
912121,504848,1317,L,1,"27,13 €",20
912122,504849,1090,L,1,"34,56 €",30%
912123,504849,1138,39,1,"48,26 €",0.2
912124,504849,1245,l,1,"40,31 €",20%
912125,504849,1019,L,1,"38,48 €",0.4
912126,504849,1293,S,2,"37,48 €",0
912127,504849,1106,Talla 39,1,"73,33 €",20%
912128,504849,1249,Talla L,1,"34,29 €",10%
912129,504850,1355,M,1,"26,01 €",30
912130,504850,1208,Talla XL,1,"22,70 €",30%
912131,504851,1042,Talla M,1,"49,99 €",40%
912132,504851,1036,s,1,"51,15 €",0.2
912133,504852,1209,L,1,"13,65 €",0%
912134,504852,1206,XS,1,"15,68 €",0
912135,504853,1333,M,1,"89,35 €",0.0
912136,504853,1081,Talla L,3,"55,86 €",20
912137,504853,1252,L,3,"33,85 €",30%
912138,504854,1132,38,1,"72,05 €",0.0
912139,504854,1151,38,1,"47,09 €",0
912140,504854,1078,XS,2,"56,16 €",0.4
912141,504854,1147,38,2,"30,45 €",0.1
912142,504855,1008,S,1,"54,28 €",0.5
912143,504855,1218,M,1,"23,13 €",0%
912144,504856,1284,S,1,"20,70 €",10
912145,504856,1015,L,1,"33,85 €",0%
912146,504857,1388,M,1,"15,95 €",0.4
912147,504857,1030,XS,1,"46,38 €",40%
912148,504858,1314,XL,1,"42,15 €",0.1
912149,504858,1229,Talla M,1,"38,72 €",10%
912150,504858,1196,L,1,"15,48 €",0.3
912151,504859,1148,Talla 37,1,"36,02 €",0.1
912152,504859,1284,XS,1,"20,70 €",10
912153,504859,1240,M,1,"41,66 €",0
912154,504860,1242,S,1,"38,06 €",30
912155,504860,1013,S,1,"31,03 €",0.2
912156,504860,1203,L,1,"19,01 €",20%
912157,504861,1257,XL,1,"41,13 €",10
912158,504861,1357,S,2,"16,44 €",10%
912159,504862,1087,M,1,"49,59 €",20
912160,504863,1042,XL,1,"49,99 €",40
912161,504863,1229,XL,1,"38,72 €",20%
912162,504864,1285,L,1,"39,82 €",40
912163,504865,1253,M,1,"42,45 €",0.4
912164,504866,1135,37,1,"71,49 €",20
912165,504866,1056,XS,1,"39,14 €",10%
912166,504866,1207,L,1,"16,71 €",10
912167,504866,1122,Talla 42,1,"63,66 €",30
912168,504867,1111,38,3,"59,92 €",0.1
912169,504867,1367,M,1,"13,47 €",40%
912170,504867,1061,XL,1,"46,35 €",0.0
912171,504867,1339,M,1,"55,93 €",20%
912172,504868,1251,M,1,"41,39 €",0.2
912173,504868,1315,S,1,"32,56 €",0.0
912174,504868,1252,M,1,"33,85 €",0%
912175,504869,1142,40,2,"75,44 €",40
912176,504869,1295,l,3,"36,18 €",0.3
912177,504870,1070,S,1,"27,27 €",0.1
912178,504870,1136,Talla 40,1,"73,76 €",0
912179,504870,1177,M,1,"20,83 €",0.0
912180,504871,1207,L,1,"16,71 €",10
912181,504872,1281,S,1,"34,30 €",10%
912182,504872,1098,41,1,"38,24 €",10%
912183,504872,1170,XS,1,"12,32 €",40%
912184,504873,1208,L,2,"22,70 €",0.4
912185,504873,1025,M,1,"59,54 €",50%
912186,504873,1285,m,1,"39,82 €",20%
912187,504873,1322,L,1,"33,07 €",0.2
912188,504873,1090,Talla M,1,"34,56 €",20
912189,504874,1236,M,1,"32,57 €",50%
912190,504875,1087,L,1,"49,59 €",30%
912191,504876,1023,XL,2,"31,99 €",0.3
912192,504877,1396,M,1,"15,65 €",40
912193,504877,1216,Talla L,1,"17,83 €",30%
912194,504877,1037,L,1,"41,52 €",0.0
912195,504878,1096,41,1,"53,68 €",0.3
912196,504879,1067,XL,1,"32,97 €",30%
912197,504880,1087,XS,1,"49,59 €",30
912198,504880,1013,S,1,"31,03 €",20%
912199,504880,1320,m,1,"35,05 €",0.0
912200,504881,1318,m,2,"40,14 €",20%
912201,504881,1345,S,3,"85,68 €",20%
912202,504882,1225,XS,1,"39,08 €",0.3
912203,504882,1257,Talla M,1,"41,13 €",20%
912204,504882,1148,37,1,"36,02 €",30%
912205,504883,1042,M,1,"49,99 €",40%
912206,504883,1115,41,1,"64,90 €",0.3
912207,504884,1165,XL,1,"13,35 €",10
912208,504884,1312,L,1,"35,92 €",0.2
912209,504884,1338,S,1,"61,23 €",30%
912210,504884,1379,XS,2,"31,72 €",30
912211,504884,1312,XS,1,"35,92 €",30%
912212,504885,1042,Talla L,1,"49,99 €",0.4
912213,504885,1027,M,1,"34,91 €",20%
912214,504885,1243,M,1,"42,14 €",20%
912215,504886,1245,Talla S,1,"40,31 €",30%
912216,504886,1270,L,1,"37,43 €",0.2
912217,504886,1136,38,1,"73,76 €",30
912218,504886,1329,XL,2,"45,80 €",0.1
912219,504887,1042,L,2,"49,99 €",40%
912220,504888,1036,Talla S,1,"51,15 €",0.5
912221,504888,1069,M,1,"29,38 €",40%
912222,504888,1365,XS,1,"27,56 €",20
912223,504888,1276,S,1,"24,73 €",20
912224,504888,1134,39,1,"31,21 €",0.0
912225,504889,1284,s,1,"20,70 €",0.1
912226,504890,1062,XL,1,"43,22 €",30
912227,504890,1280,M,1,"29,54 €",0.3
912228,504891,1204,S,1,"12,35 €",0
912229,504891,1058,Talla S,2,"51,95 €",20%
912230,504892,1233,S,1,"30,63 €",0.1
912231,504892,1061,M,1,"46,35 €",0.2
912232,504893,1027,xs,1,"34,91 €",0.4
912233,504893,1273,XS,1,"32,69 €",0.2
912234,504893,1184,Talla S,1,"14,15 €",50
912235,504894,1185,L,1,"21,81 €",0%
912236,504894,1211,Talla M,1,"12,54 €",0%
912237,504894,1286,Talla M,1,"28,43 €",10
912238,504895,1230,XS,1,"25,06 €",0.1
912239,504896,1168,XS,1,"19,82 €",10%
912240,504896,1335,L,1,"70,30 €",0.4
912241,504897,1337,M,1,"63,78 €",10%
912242,504898,1099,Talla 38,1,"79,99 €",20%
912243,504898,1368,M,1,"20,18 €",30%
912244,504899,1229,M,1,"38,72 €",20%
912245,504899,1204,l,1,"12,35 €",0.2
912246,504899,1032,XL,1,"29,90 €",30
912247,504900,1030,M,2,"46,38 €",40
912248,504900,1077,M,1,"57,81 €",0.3
912249,504901,1169,s,1,"14,75 €",0
912250,504901,1375,S,1,"22,99 €",30%
912251,504902,1042,M,1,"49,99 €",0.4
912252,504902,1152,36,3,"48,30 €",30
912253,504902,1265,L,1,"44,68 €",0.1
912254,504902,1293,M,1,"37,48 €",0.3
912255,504902,1258,S,1,"35,14 €",50%
912256,504902,1304,S,1,"44,49 €",40%
912257,504903,1042,S,1,"49,99 €",40%
912258,504904,1042,XL,1,"49,99 €",0.4
912259,504904,1357,xl,3,"16,44 €",20
912260,504904,1182,l,1,"16,74 €",40%
912261,504905,1376,M,1,"26,99 €",30
912262,504905,1115,36,1,"64,90 €",0.2
912263,504906,1042,L,1,"49,99 €",40%
912264,504906,1322,L,1,"33,07 €",30%
912265,504906,1245,L,1,"40,31 €",30
912266,504907,1191,L,1,"20,63 €",0%
912267,504907,1070,M,1,"27,27 €",20%
912268,504907,1219,Talla S,1,"17,73 €",0%
912269,504908,1256,L,1,"30,08 €",0.2
912270,504908,1208,M,1,"22,70 €",30%
912271,504908,1367,M,1,"13,47 €",10%
912272,504909,1042,M,1,"49,99 €",40%
912273,504909,1345,s,1,"85,68 €",20%
912274,504909,1339,M,1,"55,93 €",20
912275,504910,1050,L,1,"52,78 €",0.2
912276,504911,1315,S,1,"32,56 €",0.2
912277,504911,1170,XS,1,"12,32 €",20%
912278,504912,1042,S,1,"49,99 €",40%
912279,504912,1046,XL,1,"42,24 €",20
912280,504913,1097,39,3,"45,52 €",20%
912281,504913,1170,XL,1,"12,32 €",0.0
912282,504913,1136,39,1,"73,76 €",30%
912283,504913,1010,M,1,"32,90 €",20%
912284,504913,1198,L,1,"16,38 €",30%
912285,504914,1364,L,1,"11,29 €",0
912286,504914,1014,L,1,"48,60 €",0%
912287,504915,1392,L,1,"12,73 €",0
912288,504915,1209,S,1,"13,65 €",0.1
912289,504916,1278,L,1,"29,80 €",0.2
912290,504917,1345,XS,1,"85,68 €",0.3
912291,504917,1386,M,1,"32,98 €",30%
912292,504918,1035,XS,1,"57,32 €",40
912293,504918,1229,S,2,"38,72 €",10
912294,504919,1176,S,1,"23,41 €",10
912295,504920,1364,M,1,"11,29 €",0%
912296,504921,1197,m,1,"14,87 €",0.4
912297,504921,1148,Talla 42,1,"36,02 €",10
912298,504921,1069,M,1,"29,38 €",10%
912299,504922,1222,M,1,"27,70 €",30%
912300,504922,1045,XS,1,"57,82 €",20%
912301,504922,1315,S,1,"32,56 €",0.2
912302,504922,1098,39,2,"38,24 €",0.2
912303,504922,1111,38,3,"59,92 €",0.0
912304,504922,1016,S,1,"58,66 €",0.0
912305,504923,1042,S,1,"49,99 €",40%
912306,504924,1013,M,1,"31,03 €",30
912307,504924,1051,XS,2,"46,46 €",0.1
912308,504924,1047,L,1,"27,30 €",0.2
912309,504925,1036,M,1,"51,15 €",0%
912310,504925,1248,L,1,"44,58 €",0.0
912311,504926,1204,XS,1,"12,35 €",20%
912312,504926,1340,S,2,"80,92 €",0.0
912313,504927,1226,Talla M,2,"35,69 €",0%
912314,504928,1176,S,1,"23,41 €",0.2
912315,504929,1194,l,1,"22,75 €",20%
912316,504929,1386,Talla S,1,"32,98 €",10%
912317,504929,1204,S,1,"12,35 €",10
912318,504930,1037,XS,1,"41,52 €",0.2
912319,504930,1040,xs,1,"49,21 €",50
912320,504931,1239,L,1,"31,88 €",0.3
912321,504931,1322,M,1,"33,07 €",30%
912322,504932,1182,L,2,"16,74 €",10%
912323,504933,1042,M,1,"49,99 €",40%
912324,504933,1285,m,1,"39,82 €",0.4
912325,504934,1325,L,1,"46,91 €",0.2
912326,504934,1203,XS,1,"19,01 €",20%
912327,504934,1346,M,1,"45,31 €",0.1
912328,504934,1287,M,1,"35,59 €",0.2
912329,504934,1136,40,1,"73,76 €",0.2
912330,504935,1374,xs,1,"12,90 €",0
912331,504935,1090,Talla XL,2,"34,56 €",0%
912332,504935,1131,38,1,"55,67 €",0%
912333,504935,1226,XS,1,"35,69 €",0
912334,504936,1397,s,1,"20,12 €",0%
912335,504936,1229,M,1,"38,72 €",0.0
912336,504937,1203,S,1,"19,01 €",10%
912337,504937,1027,XS,1,"34,91 €",10%
912338,504938,1104,42,1,"51,58 €",20
912339,504939,1053,XL,1,"38,51 €",30%
912340,504939,1225,S,1,"39,08 €",0.1
912341,504939,1252,M,1,"33,85 €",30%
912342,504939,1208,Talla XS,2,"22,70 €",0.5
912343,504940,1286,L,1,"28,43 €",40%
912344,504940,1303,XS,1,"34,22 €",0%
912345,504940,1106,38,1,"73,33 €",0%
912346,504940,1089,XS,2,"33,88 €",10
912347,504941,1070,L,1,"27,27 €",30%
912348,504941,1122,39,1,"63,66 €",10
912349,504941,1210,M,1,"18,98 €",20%
912350,504941,1216,M,1,"17,83 €",40
912351,504942,1118,38,2,"79,30 €",0.4
912352,504942,1239,L,1,"31,88 €",10%
912353,504943,1072,L,1,"46,42 €",20%
912354,504943,1073,S,1,"26,22 €",0.0
912355,504944,1229,L,1,"38,72 €",0.0
912356,504944,1332,S,1,"87,31 €",20
912357,504944,1287,M,1,"35,59 €",20%
912358,504945,1233,XL,1,"30,63 €",0.0
912359,504945,1288,s,1,"30,24 €",0.0
912360,504946,1132,39,1,"72,05 €",0.3
912361,504946,1003,L,1,"55,06 €",0
912362,504947,1285,L,1,"39,82 €",40%
912363,504947,1186,M,1,"16,09 €",20%
912364,504947,1139,41,1,"49,46 €",40%
912365,504948,1113,Talla 40,2,"38,95 €",10
912366,504948,1168,M,1,"19,82 €",0.2
912367,504949,1315,M,1,"32,56 €",20%
912368,504950,1042,S,1,"49,99 €",40%
912369,504951,1198,M,1,"16,38 €",20
912370,504952,1376,Talla M,1,"26,99 €",30
912371,504952,1159,37,1,"51,99 €",10
912372,504953,1210,M,1,"18,98 €",0.3
912373,504953,1262,XS,2,"36,87 €",30%
912374,504954,1042,S,3,"49,99 €",40%
912375,504955,1070,Talla L,1,"27,27 €",10%
912376,504955,1053,M,1,"38,51 €",10%
912377,504956,1298,S,1,"30,07 €",30%
912378,504957,1288,S,1,"30,24 €",0.0
912379,504957,1100,39,1,"49,80 €",0.2
912380,504958,1275,Talla XS,1,"24,89 €",30
912381,504959,1136,40,1,"73,76 €",20
912382,504959,1129,39,1,"73,51 €",10%
912383,504960,1185,M,1,"21,81 €",0.1
912384,504960,1354,M,1,"10,85 €",30%
912385,504961,1243,XL,2,"42,14 €",10
912386,504961,1183,L,1,"22,12 €",40%
912387,504962,1282,L,2,"36,05 €",50%
912388,504962,1172,XS,1,"18,98 €",10%
912389,504962,1352,S,1,"12,43 €",0.5
912390,504963,1084,L,1,"59,12 €",20%
912391,504963,1111,37,2,"59,92 €",0.2
912392,504963,1050,S,1,"52,78 €",10%
912393,504964,1172,S,1,"18,98 €",20
912394,504965,1285,xs,1,"39,82 €",0.0
912395,504965,1226,Talla M,1,"35,69 €",20%
912396,504965,1371,M,1,"33,17 €",20%
912397,504965,1027,L,1,"34,91 €",30
912398,504965,1029,l,1,"31,92 €",20%
912399,504966,1094,Talla 42,1,"61,63 €",0.4
912400,504967,1290,Talla L,1,"23,54 €",50
912401,504967,1207,M,1,"16,71 €",30%
912402,504967,1075,Talla L,1,"43,55 €",10
912403,504967,1027,xs,1,"34,91 €",20%
912404,504967,1315,Talla S,1,"32,56 €",40
912405,504968,1204,S,1,"12,35 €",30%
912406,504968,1199,XS,1,"21,22 €",0.2
912407,504969,1315,S,1,"32,56 €",0.2
912408,504969,1345,XL,2,"85,68 €",20
912409,504970,1042,L,2,"49,99 €",0.4
912410,504970,1288,M,2,"30,24 €",10%
912411,504971,1280,m,1,"29,54 €",0.1
912412,504971,1315,M,1,"32,56 €",0.3
912413,504972,1023,XL,1,"31,99 €",20
912414,504972,1146,37,1,"34,21 €",0%
912415,504972,1203,S,1,"19,01 €",0.0
912416,504972,1234,XL,1,"26,50 €",20%
912417,504973,1157,37,1,"47,95 €",0
912418,504973,1362,XL,2,"26,07 €",0.0
912419,504973,1233,M,1,"30,63 €",0.0
912420,504974,1275,S,1,"24,89 €",20
912421,504975,1038,XS,1,"27,52 €",0
912422,504975,1379,Talla S,1,"31,72 €",0.0
912423,504975,1247,XS,1,"43,39 €",0.0
912424,504976,1209,M,1,"13,65 €",0
912425,504976,1358,Talla S,1,"26,83 €",0.0
912426,504977,1042,M,1,"49,99 €",0.4
912427,504977,1053,S,1,"38,51 €",0.2
912428,504977,1292,M,1,"32,80 €",10%
912429,504977,1121,39,1,"72,81 €",50
912430,504977,1227,L,1,"25,33 €",0.4
912431,504978,1301,S,1,"46,93 €",10
912432,504979,1014,m,1,"48,60 €",0.4
912433,504980,1331,M,1,"73,27 €",0.0
912434,504980,1246,XL,1,"32,78 €",20%
912435,504981,1362,S,1,"26,07 €",0.2
912436,504982,1284,xl,1,"20,70 €",0.2
912437,504982,1019,L,1,"38,48 €",0.2
912438,504983,1019,XS,3,"38,48 €",0.1
912439,504984,1243,XS,1,"42,14 €",10
912440,504984,1219,M,1,"17,73 €",20%
912441,504984,1336,XL,3,"80,41 €",20
912442,504985,1210,M,1,"18,98 €",20
912443,504986,1368,L,1,"20,18 €",0.0
912444,504986,1067,xl,1,"32,97 €",0
912445,504986,1121,39,1,"72,81 €",0.0
912446,504986,1141,36,1,"47,53 €",0.0
912447,504987,1175,S,1,"17,99 €",10
912448,504987,1204,XS,2,"12,35 €",0
912449,504987,1094,40,1,"61,63 €",0%
912450,504988,1042,M,1,"49,99 €",40
912451,504989,1118,36,1,"79,30 €",0%
912452,504989,1290,M,1,"23,54 €",30
912453,504989,1322,M,1,"33,07 €",0.1
912454,504990,1080,M,2,"34,78 €",30
912455,504990,1339,S,1,"55,93 €",0.3
912456,504990,1135,41,2,"71,49 €",30%
912457,504990,1038,S,1,"27,52 €",30%
912458,504991,1072,M,2,"46,42 €",50
912459,504991,1184,s,1,"14,15 €",40
912460,504991,1167,S,1,"18,87 €",20%
912461,504991,1099,36,1,"79,99 €",30
912462,504991,1216,L,1,"17,83 €",0.1
912463,504992,1254,XL,1,"42,10 €",0.3
912464,504992,1300,Talla S,1,"32,84 €",0%
912465,504993,1252,s,1,"33,85 €",0.2
912466,504993,1088,s,1,"36,00 €",0.3
912467,504993,1015,S,2,"33,85 €",0.2
912468,504993,1204,L,1,"12,35 €",0.2
912469,504993,1234,l,1,"26,50 €",10
912470,504994,1042,M,1,"49,99 €",40
912471,504994,1373,XL,1,"14,01 €",0.5
912472,504994,1185,S,1,"21,81 €",0.2
912473,504995,1163,xs,3,"22,89 €",0.2
912474,504996,1166,M,1,"15,50 €",0.2
912475,504996,1285,L,1,"39,82 €",0
912476,504997,1139,40,1,"49,46 €",0.3
912477,504997,1285,XL,1,"39,82 €",20%
912478,504998,1078,S,1,"56,16 €",10%
912479,504998,1085,L,1,"41,61 €",40
912480,504998,1092,41,1,"69,97 €",20%
912481,504998,1298,S,2,"30,07 €",20%
912482,504999,1204,M,1,"12,35 €",0.2
912483,504999,1267,M,1,"36,41 €",20%
912484,504999,1204,M,1,"12,35 €",30
912485,504999,1314,Talla XS,1,"42,15 €",40%
912486,504999,1285,S,1,"39,82 €",40%
912487,505000,1367,XL,1,"13,47 €",40%
912488,505000,1089,S,1,"33,88 €",40%
912489,505000,1281,Talla L,1,"34,30 €",0.4
912490,505001,1368,Talla S,1,"20,18 €",0.5
912491,505001,1141,Talla 39,1,"47,53 €",10
912492,505002,1141,41,1,"47,53 €",10
912493,505002,1040,XL,2,"49,21 €",20%
912494,505003,1345,M,1,"85,68 €",0.3
912495,505004,1257,XL,1,"41,13 €",0%
912496,505005,1116,38,1,"50,71 €",0.3
912497,505005,1282,S,1,"36,05 €",10
912498,505005,1053,L,2,"38,51 €",0.3
912499,505005,1357,M,1,"16,44 €",10%
912500,505006,1079,Talla XS,1,"46,26 €",0.2
912501,505006,1315,xs,2,"32,56 €",0.4
912502,505006,1262,L,1,"36,87 €",20%
912503,505006,1229,S,1,"38,72 €",0.1
912504,505007,1243,L,1,"42,14 €",30
912505,505007,1315,Talla L,1,"32,56 €",0.2
912506,505007,1040,l,1,"49,21 €",40%
912507,505007,1038,Talla S,1,"27,52 €",20%
912508,505008,1164,L,1,"18,58 €",50%
912509,505008,1207,L,1,"16,71 €",20%
912510,505009,1166,L,1,"15,50 €",50%
912511,505009,1374,S,1,"12,90 €",0.1
912512,505010,1053,L,1,"38,51 €",40%
912513,505010,1109,38,1,"76,92 €",10%
912514,505011,1042,M,1,"49,99 €",40
912515,505011,1170,Talla M,1,"12,32 €",40%
912516,505012,1388,L,1,"15,95 €",0.3
912517,505013,1396,S,1,"15,65 €",10
912518,505014,1145,36,1,"44,56 €",0.0
912519,505014,1235,XL,1,"34,51 €",0
912520,505014,1139,Talla 37,1,"49,46 €",0.1
912521,505014,1041,M,1,"57,12 €",0
912522,505015,1368,M,2,"20,18 €",10%
912523,505015,1266,s,1,"33,10 €",0.2
912524,505016,1211,M,1,"12,54 €",0.4
912525,505016,1376,L,1,"26,99 €",0.4
912526,505017,1327,XL,1,"77,26 €",0
912527,505017,1364,M,1,"11,29 €",0.0
912528,505017,1166,m,1,"15,50 €",0.0
912529,505018,1124,36,1,"77,92 €",20%
912530,505019,1009,Talla M,1,"25,67 €",20%
912531,505020,1243,S,1,"42,14 €",0.3
912532,505020,1073,M,1,"26,22 €",40
912533,505020,1121,40,1,"72,81 €",0.3
912534,505021,1204,Talla XL,1,"12,35 €",30%
912535,505021,1036,L,1,"51,15 €",30%
912536,505021,1056,XS,1,"39,14 €",20
912537,505021,1315,xs,1,"32,56 €",10%
912538,505022,1358,M,1,"26,83 €",20%
912539,505022,1311,M,1,"30,25 €",0.2
912540,505023,1110,40,2,"37,86 €",0.2
912541,505023,1362,S,1,"26,07 €",30
912542,505024,1196,M,2,"15,48 €",0%
912543,505024,1061,M,1,"46,35 €",0.0
912544,505025,1212,M,1,"12,74 €",30
912545,505026,1039,M,1,"53,52 €",10
912546,505026,1019,L,3,"38,48 €",50%
912547,505026,1060,M,1,"48,04 €",10
912548,505026,1303,S,2,"34,22 €",0.2
912549,505026,1392,M,1,"12,73 €",10%
912550,505026,1055,XL,1,"33,15 €",0.4
912551,505027,1089,XS,1,"33,88 €",30%
912552,505027,1177,L,1,"20,83 €",10
912553,505027,1362,Talla M,1,"26,07 €",10
912554,505027,1071,M,1,"29,62 €",0.1
912555,505027,1112,37,1,"78,05 €",0.1
912556,505027,1184,XL,1,"14,15 €",30
912557,505028,1106,42,1,"73,33 €",0.2
912558,505028,1263,XL,1,"39,31 €",10
912559,505029,1193,Talla XL,1,"20,23 €",0
912560,505029,1330,s,2,"48,41 €",0.0
912561,505029,1123,38,3,"77,67 €",10%
912562,505030,1050,M,1,"52,78 €",20
912563,505030,1239,M,2,"31,88 €",0
912564,505030,1229,S,1,"38,72 €",10
912565,505030,1366,S,1,"26,15 €",50%
912566,505031,1042,l,1,"49,99 €",0.4
912567,505031,1122,38,1,"63,66 €",0.3
912568,505032,1042,M,1,"49,99 €",0.4
912569,505033,1357,M,1,"16,44 €",30
912570,505033,1055,M,1,"33,15 €",40
912571,505034,1305,s,1,"32,92 €",40
912572,505035,1306,L,1,"38,88 €",0.1
912573,505036,1368,L,1,"20,18 €",20
912574,505036,1203,Talla L,1,"19,01 €",0.4
912575,505037,1008,S,2,"54,28 €",10
912576,505037,1257,Talla S,1,"41,13 €",10%
912577,505037,1286,xs,1,"28,43 €",0%
912578,505038,1392,S,1,"12,73 €",40%
912579,505038,1138,39,1,"48,26 €",10%
912580,505038,1159,39,2,"51,99 €",40%
912581,505039,1328,M,1,"51,49 €",0%
912582,505039,1093,38,1,"68,61 €",0.0
912583,505040,1362,M,1,"26,07 €",40
912584,505040,1346,S,2,"45,31 €",0.4
912585,505041,1042,S,1,"49,99 €",0.4
912586,505042,1382,M,1,"30,95 €",40
912587,505042,1120,Talla 38,1,"65,76 €",0.3
912588,505042,1301,S,1,"46,93 €",0.5
912589,505042,1275,L,1,"24,89 €",20%
912590,505042,1160,37,1,"65,05 €",10
912591,505043,1271,S,1,"39,71 €",0.0
912592,505043,1204,L,2,"12,35 €",20
912593,505044,1213,M,1,"12,89 €",0.1
912594,505044,1285,Talla M,1,"39,82 €",10
912595,505044,1342,M,1,"54,22 €",40%
912596,505045,1053,Talla S,1,"38,51 €",20%
912597,505046,1084,L,1,"59,12 €",40
912598,505046,1094,39,1,"61,63 €",0.4
912599,505046,1229,M,1,"38,72 €",0.1
912600,505047,1322,S,1,"33,07 €",30%
912601,505048,1150,38,2,"53,53 €",30
912602,505049,1196,M,1,"15,48 €",0.4
912603,505050,1033,s,1,"54,99 €",0.5
912604,505050,1390,M,1,"19,91 €",0.3
912605,505050,1106,38,1,"73,33 €",20%
912606,505051,1070,XL,1,"27,27 €",20%
912607,505052,1042,XL,1,"49,99 €",0.4
