devolucion_id,linea_id,fecha_devolucion,talla,motivo
704860,917618,2024-07-19,S,talla incorrecta
702123,907815,2024-07-19,Talla L,no me queda bien
703983,914509,19 jul 2024,XL,talla incorrecta
703421,912462,07/07/2024,Talla L,no me queda bien
702555,909330,18 jul 2024,S,defecto
704969,918011,2024-07-19,S,talla incorrecta
704764,917243,19/07/2024,l,no me gusta
701344,904980,2024-07-16,L,talla incorrecta
704335,915765,21/07/2024,Talla XL,talla incorrecta
704686,916947,19/07/2024,Talla S,no me gusta
701573,905767,2024-07-19,36,talla incorrecta
700787,902999,2024-07-21,40,no me queda bien
700736,902801,2024-07-11,39,talla incorrecta
704922,917850,2024-07-17,S,talla incorrecta
701101,904130,2024-07-19,xl,defecto
700249,900946,2024-07-16,L,color distinto
702792,910183,2024-07-17,L,talla incorrecta
702709,909891,19/07/2024,M,talla incorrecta
702399,908749,2024-07-18,38,cambió de opinión
702547,909287,17/07/2024,XS,no me queda bien
701457,905339,15/07/2024,Talla 40,color distinto
702757,910040,2024-07-15,M,cambió de opinión
700993,903769,2024-07-17,XS,no me queda bien
705500,919959,2024-07-14,M,no me gusta
700953,903613,2024-07-19,Talla S,defecto
705413,919686,2024-07-15,M,no me gusta
701711,906260,08/07/2024,L,talla incorrecta
704137,915032,2024-07-13,M,no me queda bien
703539,912876,2024-07-20,L,talla incorrecta
700406,901561,2024-07-15,38,no me queda bien
703812,913913,2024-07-19,XL,cambió de opinión
701930,907061,12/07/2024,M,cambió de opinión
704133,915015,20/07/2024,S,cambió de opinión
704336,915766,2024-07-21,L,no me queda bien
701161,904361,2024-07-15,m,no me queda bien
702861,910445,2024-07-13,M,color distinto
700750,902840,2024-07-16,M,defecto
700301,901120,17 jul 2024,xl,no me queda bien
700560,902119,2024-07-21,S,no me gusta
700088,900369,2024-07-18,m,no me queda bien
704508,916324,16/07/2024,M,talla incorrecta
704787,917337,12/07/2024,l,talla incorrecta
702726,909945,12 jul 2024,s,talla incorrecta
701831,906684,2024-07-19,XS,defecto
704988,918092,2024-06-29,38,color distinto
700005,900007,2024-07-19,S,no me gusta
703235,911806,19/07/2024,s,no me gusta
702772,910100,2024-07-19,Talla M,no me gusta
701894,906908,10 jul 2024,36,no me queda bien
700506,901919,2024-07-18,XS,color distinto
704865,917640,2024-07-17,m,talla incorrecta
700475,901807,2024-07-17,XL,talla incorrecta
701413,905202,15 jul 2024,39,talla incorrecta
705544,2034881,2024-07-22,38,defecto
704605,916680,18/07/2024,M,talla incorrecta
704997,918121,8 jul 2024,Talla L,color distinto
700217,900833,2024-07-13,Talla L,no me gusta
701601,905866,18 jul 2024,M,color distinto
700119,900472,2024-07-19,M,no me gusta
700959,903627,2024-07-16,XS,no me queda bien
700479,901825,17/07/2024,M,talla incorrecta
703651,913282,18/07/2024,39,no me gusta
700269,901010,2024-07-10,Talla XL,cambió de opinión
703372,912322,2024-07-09,L,talla incorrecta
700499,901889,16 jul 2024,M,no me gusta
703170,911570,2024-07-16,l,no me gusta
701501,905493,2024-07-19,XS,cambió de opinión
704370,915882,2024-07-13,M,no me gusta
704089,914869,17/07/2024,M,no me queda bien
704166,915201,2024-07-15,m,no me queda bien
701989,907323,2024-07-19,M,color distinto
700565,902127,2024-07-20,L,cambió de opinión
700155,900595,2024-07-12,M,talla incorrecta
701860,906763,2024-07-16,M,talla incorrecta
703375,912327,17/07/2024,M,defecto
704889,917711,22/07/2024,M,defecto
701794,906587,2024-07-15,XL,no me gusta
704653,916821,2024-07-14,41,defecto
704894,917732,2024-07-16,M,color distinto
700445,901683,12/07/2024,Talla S,cambió de opinión
704576,916588,2024-07-17,42,no me queda bien
703369,912309,11/07/2024,m,no me queda bien
701962,907185,2024-07-22,36,no me queda bien
704039,914690,19 jul 2024,M,defecto
703187,911629,2024-07-06,L,color distinto
703216,911745,21 jul 2024,36,no me gusta
704972,918020,2024-07-10,42,talla incorrecta
702981,910879,2024-07-14,39,talla incorrecta
700830,903167,2024-07-15,M,color distinto
705522,2011802,10/07/2024,S,color distinto
700260,900979,2024-07-17,L,talla incorrecta
702003,907364,2024-07-15,m,color distinto
703631,913230,2024-07-14,Talla L,no me queda bien
700527,901983,2024-07-11,M,cambió de opinión
704314,915680,2024-07-16,S,talla incorrecta
702132,907846,2024-07-18,M,no me queda bien
702562,909364,2024-07-08,L,talla incorrecta
703713,913513,08/07/2024,M,no me gusta
702496,909073,20/07/2024,42,talla incorrecta
701284,904774,2024-07-03,S,no me gusta
703509,912756,2024-07-18,XL,cambió de opinión
704287,915602,2024-07-05,XL,color distinto
701707,906252,12/07/2024,L,no me queda bien
702667,909727,3 jul 2024,40,no me queda bien
703316,912126,2024-07-20,S,color distinto
702737,909981,01/07/2024,S,no me gusta
703530,912836,2024-07-15,L,no me gusta
701476,905424,20/07/2024,l,no me gusta
703528,912832,2024-07-08,XL,talla incorrecta
703400,912416,19 jul 2024,XL,talla incorrecta
703993,914548,13/07/2024,39,cambió de opinión
704193,915279,18/07/2024,36,no me queda bien
703085,911239,17/07/2024,M,no me queda bien
704779,917295,2024-07-21,Talla XL,color distinto
702704,909875,12 jul 2024,XS,no me queda bien
700742,902817,2024-07-18,XL,color distinto
705060,918349,2024-07-18,37,talla incorrecta
703361,912280,2024-07-19,39,talla incorrecta
702535,909245,2024-07-14,M,no me queda bien
703423,912467,2024-07-20,S,defecto
702310,908467,20/07/2024,42,no me queda bien
700474,901805,19/07/2024,39,cambió de opinión
700238,900912,9 jul 2024,L,talla incorrecta
701768,906500,15/07/2024,XL,no me queda bien
701644,906025,2024-07-16,S,talla incorrecta
700089,900371,2024-07-15,XS,talla incorrecta
700596,902266,14/07/2024,38,talla incorrecta
702552,909316,11 jul 2024,XS,defecto
702891,910560,2024-07-14,M,talla incorrecta
704516,916339,19/07/2024,M,talla incorrecta
704845,917546,2024-07-17,S,defecto
700616,902330,21/07/2024,M,no me queda bien
702976,910861,09/07/2024,XL,cambió de opinión
703611,913151,09/07/2024,S,no me gusta
705551,2013055,2024-07-08,L,talla incorrecta
703429,912495,2024-07-14,XL,no me queda bien
703569,912999,18/07/2024,36,talla incorrecta
703712,913506,2024-07-17,l,no me queda bien
705521,2047096,17 jul 2024,38,no me gusta
705091,918471,2 jul 2024,M,no me queda bien
704358,915844,2024-07-06,L,talla incorrecta
701740,906391,2024-07-13,41,defecto
703784,913796,18/07/2024,L,no me queda bien
704310,915673,2024-07-17,38,no me gusta
703638,913245,2024-07-09,M,defecto
700453,901710,03/07/2024,L,cambió de opinión
704099,914906,21/07/2024,M,defecto
704307,915655,10 jul 2024,L,no me gusta
704161,915154,18 jul 2024,S,talla incorrecta
701668,906128,2024-07-19,37,no me gusta
702179,908003,2024-07-11,37,defecto
703023,911009,20 jul 2024,L,no me queda bien
700533,901998,2024-07-10,40,defecto
703074,911197,12/07/2024,XL,color distinto
704017,914621,2024-07-21,42,defecto
702034,907502,2024-07-21,XS,talla incorrecta
700694,902633,19/07/2024,M,color distinto
701551,905692,2024-07-16,M,no me queda bien
702152,907898,6 jul 2024,36,no me queda bien
700275,901028,2024-07-15,L,defecto
704843,917541,9 jul 2024,40,defecto
703301,912081,21 jul 2024,M,no me queda bien
703787,913804,2024-07-13,39,no me gusta
703687,913394,15/07/2024,Talla S,no me gusta
702038,907515,15/07/2024,L,no me gusta
701873,906811,21/07/2024,S,defecto
701384,905086,2024-07-17,Talla M,no me gusta
704547,916478,2024-07-12,s,no me queda bien
703294,912063,2024-07-21,XL,no me queda bien
701815,906644,2024-07-12,Talla L,talla incorrecta
700440,901672,2024-07-17,S,talla incorrecta
702032,907498,2024-07-04,xs,cambió de opinión
705290,919213,2024-07-15,XS,talla incorrecta
702943,910745,17/07/2024,XS,talla incorrecta
702408,908779,2024-07-18,XS,no me gusta
700957,903620,2024-07-18,S,no me queda bien
701519,905580,19/07/2024,S,no me gusta
702059,907587,2024-07-03,XS,defecto
703081,911216,11/07/2024,Talla XL,no me gusta
704132,915014,12 jul 2024,Talla S,talla incorrecta
700483,901839,17/07/2024,XS,color distinto
705259,919110,20/07/2024,38,defecto
705431,919747,18 jul 2024,M,color distinto
705357,919477,12 jul 2024,Talla M,talla incorrecta
702618,909551,18 jul 2024,S,defecto
700225,900869,2024-07-18,S,no me gusta
704580,916603,18/07/2024,S,no me queda bien
702829,910319,2024-07-05,XS,color distinto
703337,912206,2024-07-15,41,no me gusta
702362,908649,21/07/2024,M,no me gusta
701652,906046,14/07/2024,xl,defecto
701561,905721,05/07/2024,XL,talla incorrecta
700800,903038,17/07/2024,L,no me queda bien
705514,919993,09/07/2024,41,talla incorrecta
701303,904844,13 jul 2024,S,no me gusta
703308,912099,15/07/2024,Talla M,no me queda bien
702763,910065,14/07/2024,XS,defecto
704484,916259,2024-07-13,S,talla incorrecta
700367,901408,18/07/2024,XL,cambió de opinión
703108,911332,13/07/2024,XL,cambió de opinión
702843,910377,2024-07-17,38,no me queda bien
703555,912938,17/07/2024,XL,no me queda bien
703731,913590,2024-07-12,38,talla incorrecta
701915,907001,2024-07-18,Talla L,no me gusta
705343,919421,20/07/2024,XS,no me gusta
703278,911996,2024-07-16,M,talla incorrecta
704721,917070,13/07/2024,l,no me queda bien
702210,908133,10/07/2024,S,talla incorrecta
702330,908529,21/07/2024,XS,defecto
705139,918649,2024-07-21,Talla L,no me gusta
703094,911286,2024-07-16,M,talla incorrecta
704107,914934,10 jul 2024,41,cambió de opinión
703364,912297,2024-07-11,42,no me queda bien
704818,917448,13 jul 2024,L,no me queda bien
703490,912694,2024-07-22,M,no me gusta
700150,900565,3 jul 2024,42,defecto
703639,913246,12/07/2024,S,talla incorrecta
702621,909565,15/07/2024,xl,defecto
704262,915518,17/07/2024,M,no me queda bien
703534,912854,2024-07-18,XL,talla incorrecta
702921,910662,18/07/2024,M,no me gusta
701363,905034,2024-07-19,M,no me queda bien
701971,907226,2024-07-10,40,no me gusta
702381,908703,2024-07-09,42,no me gusta
703339,912216,2024-07-14,Talla L,talla incorrecta
700336,901273,2024-07-19,XS,talla incorrecta
704012,914609,19/07/2024,36,no me queda bien
704194,915285,2024-07-12,L,cambió de opinión
702520,909156,2024-07-09,L,no me queda bien
700793,903015,2024-07-04,s,no me gusta
701173,904409,8 jul 2024,36,talla incorrecta
700673,902548,2024-07-13,M,no me gusta
703852,914030,2024-07-15,M,no me queda bien
701046,903959,2024-07-09,S,defecto
700274,901026,17/07/2024,XS,color distinto
700752,902855,2024-07-02,L,no me queda bien
702160,907926,18 jul 2024,L,talla incorrecta
701880,906845,2024-07-17,XS,no me gusta
704574,916585,2024-07-17,XS,no me gusta
701398,905154,18/07/2024,42,no me gusta
704455,916169,21 jul 2024,L,talla incorrecta
702519,909152,14/07/2024,40,talla incorrecta
700717,902729,17/07/2024,Talla S,talla incorrecta
703046,911092,2024-07-09,S,cambió de opinión
701604,905880,2024-07-22,M,talla incorrecta
700726,902757,2024-07-11,S,talla incorrecta
701762,906481,19/07/2024,Talla M,no me queda bien
703451,912567,08/07/2024,38,cambió de opinión
703545,912890,2024-07-14,M,cambió de opinión
703527,912827,21/07/2024,39,no me queda bien
702427,908836,2024-07-20,39,no me queda bien
702577,909412,17/07/2024,M,no me gusta
701402,905162,12/07/2024,S,defecto
702112,907769,15 jul 2024,s,cambió de opinión
705510,919982,2024-07-14,XL,no me queda bien
702554,909323,20/07/2024,M,no me queda bien
703951,914416,19/07/2024,M,no me gusta
700854,903274,10/07/2024,L,no me gusta
704625,916747,10/07/2024,S,defecto
702821,910291,2024-07-02,XS,talla incorrecta
703570,913000,14 jul 2024,38,no me gusta
700510,901927,2024-07-13,M,no me gusta
702832,910335,2024-07-06,40,no me gusta
705242,919061,15 jul 2024,S,no me queda bien
701623,905940,20/07/2024,42,no me gusta
704833,917503,8 jul 2024,S,defecto
704073,914808,2024-07-19,41,no me gusta
702453,908931,10/07/2024,S,color distinto
700851,903260,2024-07-15,37,defecto
701306,904852,02/07/2024,M,cambió de opinión
702300,908425,2024-07-18,M,talla incorrecta
701662,906108,15/07/2024,M,talla incorrecta
703952,914418,30/06/2024,37,no me gusta
704914,917814,2024-06-28,L,talla incorrecta
702661,909703,7 jul 2024,41,cambió de opinión
701919,907008,2024-07-17,L,no me gusta
700935,903553,2024-07-13,m,no me gusta
701034,903919,10/07/2024,S,no me queda bien
704745,917163,2024-07-17,38,talla incorrecta
700746,902829,2024-07-17,S,no me gusta
702766,910072,17/07/2024,m,defecto
704909,917802,14 jul 2024,XS,no me gusta
702776,910111,2024-07-17,l,no me queda bien
701389,905125,18/07/2024,40,no me gusta
704651,916813,2024-07-15,m,color distinto
703436,912530,15/07/2024,Talla M,no me queda bien
701874,906814,10/07/2024,36,cambió de opinión
704154,915108,2024-07-17,l,no me gusta
702382,908707,2024-07-10,XS,no me queda bien
704277,915574,12 jul 2024,L,talla incorrecta
701502,905496,2024-07-14,39,no me gusta
703818,913927,2024-07-16,m,talla incorrecta
703176,911593,19 jul 2024,L,talla incorrecta
702845,910379,2024-07-13,m,defecto
702804,910232,2024-07-16,S,no me queda bien
705485,919925,2024-07-11,36,talla incorrecta
705057,918343,2024-07-10,S,no me gusta
704928,917867,06/07/2024,S,no me queda bien
701520,905584,17/07/2024,Talla 40,no me queda bien
703044,911085,18/07/2024,XS,no me queda bien
703704,913468,16 jul 2024,L,no me gusta
705007,918165,17/07/2024,S,talla incorrecta
705248,919079,18 jul 2024,Talla M,talla incorrecta
701302,904840,2024-07-02,XS,cambió de opinión
703596,913100,2024-07-15,M,talla incorrecta
702869,910480,19/07/2024,Talla L,talla incorrecta
703636,913241,2024-07-10,M,talla incorrecta
701755,906459,19/07/2024,M,cambió de opinión
704666,916877,21 jul 2024,Talla M,talla incorrecta
705363,919507,2024-07-05,M,no me gusta
701490,905469,2024-07-09,Talla XL,cambió de opinión
705389,919583,05/07/2024,L,defecto
700073,900278,2024-07-15,XL,color distinto
702117,907788,2024-07-15,L,no me queda bien
704945,917902,2024-07-15,XL,defecto
702756,910038,17/07/2024,XL,no me gusta
701686,906187,2024-07-21,XL,defecto
704900,917747,14/07/2024,Talla XL,defecto
701199,904488,17/07/2024,M,defecto
701717,906282,10/07/2024,Talla L,no me gusta
702881,910519,2024-07-14,L,no me gusta
701350,904993,2024-07-12,l,no me gusta
703296,912072,11/07/2024,M,defecto
703666,913329,2024-07-11,S,no me queda bien
701694,906214,13 jul 2024,XL,no me gusta
703183,911619,2024-07-12,Talla M,no me queda bien
701916,907002,2024-07-22,L,talla incorrecta
702844,910378,16/07/2024,XS,color distinto
702246,908232,2024-07-20,M,no me queda bien
700944,903589,16 jul 2024,L,no me queda bien
704638,916774,2024-07-17,L,talla incorrecta
702311,908471,2024-07-18,L,no me queda bien
701263,904696,15/07/2024,39,no me gusta
704127,915005,03/07/2024,Talla 37,defecto
703796,913828,21/07/2024,Talla M,defecto
700467,901791,20/07/2024,Talla L,cambió de opinión
700631,902400,2024-07-16,m,Talla
702295,908398,2024-07-18,s,no me queda bien
702773,910101,18/07/2024,m,no me gusta
703376,912328,2024-07-13,M,cambió de opinión
700816,903095,2024-07-08,L,color distinto
700522,901970,09/07/2024,M,no me gusta
704396,915953,22/07/2024,37,cambió de opinión
701825,906666,2024-07-09,39,cambió de opinión
703125,911399,20/07/2024,XS,talla incorrecta
701613,905911,2024-07-14,L,color distinto
703368,912304,7 jul 2024,S,cambió de opinión
700941,903580,21/07/2024,40,no me queda bien
701650,906038,21/07/2024,Talla S,cambió de opinión
704241,915450,2024-07-11,L,defecto
701533,905622,11/07/2024,M,talla incorrecta
703630,913213,2024-07-14,XL,no me queda bien
701482,905449,17 jul 2024,m,talla incorrecta
702617,909545,19/07/2024,M,cambió de opinión
705346,919437,2024-07-19,L,color distinto
703283,912016,2024-07-20,XS,talla incorrecta
700676,902555,2024-07-16,L,no me queda bien
702101,907742,16 jul 2024,Talla M,color distinto
702106,907754,2024-07-20,M,color distinto
700309,901154,2024-07-18,XS,cambió de opinión
705414,919687,2024-07-16,M,no me gusta
702963,910821,2024-07-18,s,defecto
702884,910530,2024-07-15,l,no me queda bien
701325,904915,16/07/2024,S,cambió de opinión
702018,907435,2024-07-11,L,talla incorrecta
700920,903493,2024-07-21,Talla 38,talla incorrecta
705263,919131,2024-07-20,M,color distinto
703041,911077,2024-07-17,L,no me queda bien
704755,917218,20/07/2024,XL,defecto
705213,918940,2024-07-16,38,defecto
704720,917067,19 jul 2024,XL,cambió de opinión
703973,914479,17/07/2024,38,no me queda bien
703160,911525,19/07/2024,XL,defecto
702572,909401,2024-07-15,M,no me queda bien
700649,902465,19/07/2024,M,no me queda bien
701911,906992,19/07/2024,L,talla incorrecta
704323,915716,30/06/2024,Talla S,talla incorrecta
704028,914658,11 jul 2024,S,no me gusta
700168,900660,17 jul 2024,XL,defecto
701089,904097,2024-07-09,xl,talla incorrecta
700979,903716,03/07/2024,xs,talla incorrecta
701479,905444,18/07/2024,m,talla incorrecta
703586,913070,17/07/2024,Talla XS,talla incorrecta
704211,915341,2024-07-19,41,cambió de opinión
703807,913892,12 jul 2024,L,no me queda bien
701421,905235,2024-07-09,L,talla incorrecta
702672,909747,2024-07-15,XL,no me gusta
705532,2031758,19/07/2024,38,no me queda bien
704824,917474,20 jul 2024,S,talla incorrecta
701583,905800,2024-07-17,36,color distinto
701575,905770,2024-07-20,39,no me gusta
703355,912264,2024-07-11,Talla L,talla incorrecta
704386,915926,20/07/2024,XL,talla incorrecta
704834,917506,2024-07-06,S,defecto
701099,904127,19 jul 2024,M,color distinto
705483,919917,2024-07-18,M,no me queda bien
702237,908206,2024-07-21,M,cambió de opinión
703597,913104,18 jul 2024,L,no me queda bien
700354,901369,18 jul 2024,S,talla incorrecta
702052,907570,22/07/2024,M,no me queda bien
702071,907631,16/07/2024,S,defecto
703668,913332,2024-07-18,XS,color distinto
701800,906608,12/07/2024,M,color distinto
702061,907590,19 jul 2024,XL,no me gusta
705044,918295,2024-07-20,XL,no me queda bien
705332,919379,12 jul 2024,39,no me gusta
701439,905296,2024-07-09,39,cambió de opinión
704449,916116,10/07/2024,M,talla incorrecta
702493,909067,20/07/2024,XL,defecto
701366,905049,2024-07-08,XL,no me queda bien
705271,919156,16/07/2024,S,no me gusta
704157,915125,15/07/2024,37,no me queda bien
700721,902736,19/07/2024,m,talla incorrecta
703647,913270,2024-07-17,38,no me queda bien
705289,919211,2024-07-13,39,no me gusta
700671,902542,2024-07-11,S,no me queda bien
702213,908145,2024-07-20,Talla L,cambió de opinión
